"Route_ID","Segment_Seq","From_Name","To_Name","Distance_m","Status","From_Code","To_Code"
"170_1",4,"King Faisal 110","King Faisal 111",219.64,"✅ OK","52265","52263"
"170_1",5,"King Faisal 111","Madina Munwarah 421",402.54,"✅ OK","52263","52261"
"170_1",6,"Madina Munwarah 421","Madina Munwarah 420",422.81,"✅ OK","52261","52259"
"170_1",7,"Madina Munwarah 420","Madina Munwarah 418",561.97,"✅ OK","52259","52257"
"170_1",8,"Madina Munwarah 418","King Fahd 118",1955.52,"✅ OK","52257","52255"
"170_1",9,"King Fahd 118","Suwaidi Al Am 410",426,"✅ OK","52255","52120"
"170_1",10,"Suwaidi Al Am 410","Suwaidi Al Am 409",277.18,"✅ OK","52120","52122"
"170_1",11,"Suwaidi Al Am 409","Suwaidi Al Am 408",482.84,"✅ OK","52122","52124"
"170_1",12,"Suwaidi Al Am 408","Suwaidi Al Am 407",716.17,"✅ OK","52124","52247"
"170_1",13,"Suwaidi Al Am 407","Suwaidi Al Am 406",605.12,"✅ OK","52247","52119"
"170_1",14,"Suwaidi Al Am 406","Suwaidi Al Am 405",301.08,"✅ OK","52119","52245"
"170_1",15,"Suwaidi Al Am 405","Suwaidi Al Am 404",539.34,"✅ OK","52245","52243"
"170_1",16,"Suwaidi Al Am 404","Suwaidi Al Am 403",248.03,"✅ OK","52243","52241"
"170_1",17,"Suwaidi Al Am 403","Suwaidi Al Am 402",1174.26,"✅ OK","52241","52237"
"170_1",18,"Suwaidi Al Am 402","Suwaidi Al Am 401",573.1,"✅ OK","52237","52235"
"170_1",19,"Suwaidi Al Am 401","Ayesha Bint Abi Bakr 114",597.38,"✅ OK","52235","52231"
"170_1",20,"Ayesha Bint Abi Bakr 114","Sadir 405",770.59,"✅ OK","52231","52229"
"170_1",21,"Sadir 405","Sadir 404",451.72,"✅ OK","52229","52227"
"170_1",22,"Sadir 404","Sadir 403",665.16,"✅ OK","52227","52225"
"170_1",23,"Sadir 403","Sadir 402",425.21,"✅ OK","52225","52223"
"170_1",24,"Sadir 402","Sadir 401",477.49,"✅ OK","52223","52221"
"170_1",25,"Sadir 401","As-Suwaidi Al-Gharbi 606",2255.12,"✅ OK","52221","52213"
"170_1",26,"As-Suwaidi Al-Gharbi 606","As-Suwaidi Al-Gharbi 605",460.64,"✅ OK","52213","52211"
"170_1",27,"As-Suwaidi Al-Gharbi 605","As-Suwaidi Al-Gharbi 604",393.86,"✅ OK","52211","52209"
"170_1",28,"As-Suwaidi Al-Gharbi 604","As-Suwaidi Al-Gharbi 603",364.51,"✅ OK","52209","52207"
"170_1",29,"As-Suwaidi Al-Gharbi 603","As-Suwaidi Al-Gharbi 602",300.94,"✅ OK","52207","52205"
"170_1",30,"As-Suwaidi Al-Gharbi 602","As-Suwaidi Al-Gharbi 501",605.25,"✅ OK","52205","52203"
"170_1",31,"As-Suwaidi Al-Gharbi 501","As-Suwaidi Al-Gharbi 601",960.54,"✅ OK","52203","52202"
"170_2",1,"As-Suwaidi Al-Gharbi 601","As-Suwaidi Al-Gharbi 502",1034.69,"✅ OK","52202","52204"
"170_2",2,"As-Suwaidi Al-Gharbi 502","As-Suwaidi Al-Gharbi 503",319.03,"✅ OK","52204","52206"
"170_2",3,"As-Suwaidi Al-Gharbi 503","As-Suwaidi Al-Gharbi 504",680.74,"✅ OK","52206","52208"
"170_2",4,"As-Suwaidi Al-Gharbi 504","As-Suwaidi Al-Gharbi 505",374.68,"✅ OK","52208","52210"
"170_2",5,"As-Suwaidi Al-Gharbi 505","As-Suwaidi Al-Gharbi 506",684.6,"✅ OK","52210","52212"
"170_2",6,"As-Suwaidi Al-Gharbi 506","Sadir 301",2035.56,"✅ OK","52212","52220"
"170_2",7,"Sadir 301","Sadir 302",453.67,"✅ OK","52220","52222"
"170_2",8,"Sadir 302","Sadir 303",365.68,"✅ OK","52222","52224"
"170_2",9,"Sadir 303","Sadir 304",662.51,"✅ OK","52224","52226"
"170_2",10,"Sadir 304","Sadir 305",444.08,"✅ OK","52226","52228"
"170_2",11,"Sadir 305","Ayesha Bint Abi Bakr 214",870.51,"✅ OK","52228","52230"
"170_2",12,"Ayesha Bint Abi Bakr 214","Suwaidi Al Am 301",588.17,"✅ OK","52230","52234"
"170_2",13,"Suwaidi Al Am 301","Suwaidi Al Am 302",552.4,"✅ OK","52234","52236"
"170_2",14,"Suwaidi Al Am 302","Suwaidi Al Am 303",1223.01,"✅ OK","52236","52240"
"170_2",15,"Suwaidi Al Am 303","Suwaidi Al Am 304",387.3,"✅ OK","52240","52242"
"170_2",16,"Suwaidi Al Am 304","Suwaidi Al Am 305",307.86,"✅ OK","52242","52607"
"170_2",17,"Suwaidi Al Am 305","Suwaidi Al Am 306",352.74,"✅ OK","52607","52244"
"170_2",18,"Suwaidi Al Am 306","Suwaidi Al Am 307",681.09,"✅ OK","52244","52246"
"170_2",19,"Suwaidi Al Am 307","Suwaidi Al Am 308",469.96,"✅ OK","52246","52123"
"170_2",20,"Suwaidi Al Am 308","Suwaidi Al Am 309",658.24,"✅ OK","52123","54556"
"170_2",21,"Suwaidi Al Am 309","King Fahd 218",645.43,"✅ OK","54556","52254"
"170_2",22,"King Fahd 218","Madina Munwarah 318",2025.28,"✅ OK","52254","52256"
"170_2",23,"Madina Munwarah 318","Madina Munwarah 320",548.35,"✅ OK","52256","52258"
"170_2",24,"Madina Munwarah 320","Madina Munwarah 321",506.5,"✅ OK","52258","52260"
"170_2",25,"Madina Munwarah 321","King Faisal 211",319.62,"✅ OK","52260","52002"
"170_2",26,"King Faisal 211","King Faisal 210",297.63,"✅ OK","52002","52264"
"170_2",27,"King Faisal 210","King Faisal 209",385.59,"✅ OK","52264","52266"
"170_2",28,"King Faisal 209","King Faisal 208",343.03,"✅ OK","52266","52268"
"170_2",29,"King Faisal 208","National Museum G",683.87,"✅ OK","52268","MAN-90015"
"180_1",1,"Madina Munwarah 321","King Faisal 211",319.62,"✅ OK","52260","52002"
"180_1",2,"King Faisal 211","Ad-Dirah 605",625.75,"✅ OK","52002","52005"
"180_1",3,"Ad-Dirah 605","Ash-Shomaisi 602",777.82,"✅ OK","52005","52007"
"180_1",4,"Ash-Shomaisi 602","Ash-Shomaisi 601",556.59,"✅ OK","52007","52009"
"180_1",5,"Ash-Shomaisi 601","Al-Badeah 603",1192.47,"✅ OK","52009","52022"
"180_1",6,"Al-Badeah 603","Al-Badeah 602",476.85,"✅ OK","52022","52024"
"180_1",7,"Al-Badeah 602","Al-Badeah 601",431.02,"✅ OK","52024","54557"
"180_1",8,"Al-Badeah 601","Amr Bin Al Aas 401",1938.24,"✅ OK","54557","52033"
"180_2",1,"Amr Bin Al Aas 401","Ar-Rafeah 506",520.07,"✅ OK","52033","52031"
"180_2",2,"Ar-Rafeah 506","Ar-Rafeah 507",521.09,"✅ OK","52031","52029"
"180_2",3,"Ar-Rafeah 507","Al-Badeah 501",595.87,"✅ OK","52029","54555"
"180_2",4,"Al-Badeah 501","Al-Badeah 502",391.54,"✅ OK","54555","52023"
"180_2",5,"Al-Badeah 502","Al-Badeah 503",609.16,"✅ OK","52023","52021"
"180_2",6,"Al-Badeah 503","Ash-Shomaisi 503",315.07,"✅ OK","52021","54553"
"180_2",7,"Ash-Shomaisi 503","Ash-Shomaisi 504",554.48,"✅ OK","54553","54601"
"180_2",8,"Ash-Shomaisi 504","Ash-Shomaisi 505",498.51,"✅ OK","54601","54776"
"180_2",9,"Ash-Shomaisi 505","Ad-Dirah 505",962.09,"✅ OK","54776","52006"
"180_2",10,"Ad-Dirah 505","King Faisal 111",600.89,"✅ OK","52006","52263"
"180_2",11,"King Faisal 111","Madina Munwarah 321",743.61,"✅ OK","52263","52260"
"181_1",1,"As-Sinaiyah 501","Ad Dar 402",428.86,"✅ OK","54559","52777"
"181_1",2,"Ad Dar 402","Ad Dar 401",512.43,"✅ OK","52777","52775"
"181_1",3,"Ad Dar 401","Omar Bin Al Khatab 403",936.33,"✅ OK","52775","52772"
"181_1",4,"Omar Bin Al Khatab 403","Omar Bin Al Khatab 402",528.6,"✅ OK","52772","52770"
"181_1",5,"Omar Bin Al Khatab 402","Omar Bin Al Khatab 401",592.91,"✅ OK","52770","52766"
"181_1",6,"Omar Bin Al Khatab 401","Nasseriya 307",1027.01,"✅ OK","52766","54803"
"181_1",7,"Nasseriya 307","Al-Muraba 610",757.95,"✅ OK","54803","52762"
"181_1",8,"Al-Muraba 610","Al-Muraba 609",365.72,"✅ OK","52762","52760"
"181_1",9,"Al-Muraba 609","Al-Muraba 607",492.05,"✅ OK","52760","52758"
"181_1",10,"Al-Muraba 607","Al-Muraba 606",537.28,"✅ OK","52758","52754"
"181_1",11,"Al-Muraba 606","Al-Muraba 605",467.26,"✅ OK","52754","52752"
"181_1",12,"Al-Muraba 605","Al-Olaya 613",1302.92,"✅ OK","52752","52746"
"181_1",13,"Al-Olaya 613","Al-Olaya 611",511.94,"✅ OK","52746","52744"
"181_1",14,"Al-Olaya 611","Al-Olaya 610",451.84,"✅ OK","52744","52740"
"181_1",15,"Al-Olaya 610","Al-Olaya 609",401.25,"✅ OK","52740","52738"
"181_1",16,"Al-Olaya 609","Al-Olaya 608",402.16,"✅ OK","52738","52736"
"181_1",17,"Al-Olaya 608","As-Sulaimanyah 509",485.11,"✅ OK","52736","52734"
"181_1",18,"As-Sulaimanyah 509","As-Sulaimanyah 510",906.39,"✅ OK","52734","52732"
"181_1",19,"As-Sulaimanyah 510","Abu Dhabi Square A",838.44,"✅ OK","52732","52778"
"181_1",20,"Abu Dhabi Square A","As-Sulaimanyah 608",809.4,"✅ OK","52778","52726"
"181_1",21,"As-Sulaimanyah 608","As-Sulaimanyah 607",796.92,"✅ OK","52726","52724"
"181_1",22,"As-Sulaimanyah 607","As-Sulaimanyah 606",581.39,"✅ OK","52724","52720"
"181_1",23,"As-Sulaimanyah 606","As-Sulaimanyah 605",513.84,"✅ OK","52720","52718"
"181_1",24,"As-Sulaimanyah 605","Al-Olaya 616",353.78,"✅ OK","52718","52716"
"181_1",25,"Al-Olaya 616","Al-Olaya 615",809.99,"✅ OK","52716","52710"
"181_1",26,"Al-Olaya 615","Al-Olaya 614",660.29,"✅ OK","52710","52706"
"181_1",27,"Al-Olaya 614","North Al-Mathar 607",895.5,"✅ OK","52706","52704"
"181_1",28,"North Al-Mathar 607","North Al-Mathar 606",528.11,"✅ OK","52704","52702"
"181_1",29,"North Al-Mathar 606","North Al-Mathar 603",768.33,"✅ OK","52702","51056"
"181_2",1,"North Al-Mathar 503","North Al-Mathar 504",551.47,"✅ OK","65122","51055"
"181_2",2,"North Al-Mathar 504","North Al-Mathar 506",388.06,"✅ OK","51055","52701"
"181_2",3,"North Al-Mathar 506","North Al-Mathar 507",475.95,"✅ OK","52701","52703"
"181_2",4,"North Al-Mathar 507","Al-Olaya 514",1049.3,"✅ OK","52703","52705"
"181_2",5,"Al-Olaya 514","Al-Olaya 515",921.06,"✅ OK","52705","52709"
"181_2",6,"Al-Olaya 515","Al-Olaya 516",748.61,"✅ OK","52709","52715"
"181_2",7,"Al-Olaya 516","As-Sulaimanyah 505",342.74,"✅ OK","52715","52717"
"181_2",8,"As-Sulaimanyah 505","As-Sulaimanyah 506",576.3,"✅ OK","52717","52719"
"181_2",9,"As-Sulaimanyah 506","As-Sulaimanyah 507",626.14,"✅ OK","52719","52723"
"181_2",10,"As-Sulaimanyah 507","As-Sulaimanyah 508",898.14,"✅ OK","52723","52725"
"181_2",11,"As-Sulaimanyah 508","Abu Dhabi Square A",811.56,"✅ OK","52725","52778"
"181_2",12,"Abu Dhabi Square A","As-Sulaimanyah 610",836.77,"✅ OK","52778","52731"
"181_2",13,"As-Sulaimanyah 610","As-Sulaimanyah 609",673.5,"✅ OK","52731","52733"
"181_2",14,"As-Sulaimanyah 609","Al-Olaya 508",987.57,"✅ OK","52733","52735"
"181_2",15,"Al-Olaya 508","Al-Olaya 509",361.17,"✅ OK","52735","52737"
"181_2",16,"Al-Olaya 509","Al-Olaya 510",412.15,"✅ OK","52737","52739"
"181_2",17,"Al-Olaya 510","Al-Olaya 512",601.38,"✅ OK","52739","52743"
"181_2",18,"Al-Olaya 512","Al-Olaya 513",439.63,"✅ OK","52743","52745"
"181_2",19,"Al-Olaya 513","Al-Muraba 505",1842.46,"✅ OK","52745","52751"
"181_2",20,"Al-Muraba 505","Al-Muraba 506",554.02,"✅ OK","52751","52753"
"181_2",21,"Al-Muraba 506","Al-Muraba 508",981.68,"✅ OK","52753","52757"
"181_2",22,"Al-Muraba 508","Al-Muraba 510",652.83,"✅ OK","52757","52761"
"181_2",23,"Al-Muraba 510","Nasseriya 307",1043.27,"✅ OK","52761","54803"
"181_2",24,"Nasseriya 307","King Abdulaziz 215",519.44,"✅ OK","54803","52765"
"181_2",25,"King Abdulaziz 215","Omar Bin Al Khatab 302",688.77,"✅ OK","52765","52769"
"181_2",26,"Omar Bin Al Khatab 302","Omar Bin Al Khatab 303",712.03,"✅ OK","52769","52771"
"181_2",27,"Omar Bin Al Khatab 303","Shuaib Al Qayni 101",577.35,"✅ OK","52771","52773"
"181_2",28,"Shuaib Al Qayni 101","Ad Dar 301",573.32,"✅ OK","52773","52774"
"181_2",29,"Ad Dar 301","Ad Dar 302",412.8,"✅ OK","52774","52776"
"181_2",30,"Ad Dar 302","As-Sinaiyah 601",462.97,"✅ OK","52776","54558"
"182_1",1,"National Museum B","King Faisal 207",381.63,"✅ OK","MAN-90004","52612"
"182_1",2,"King Faisal 207","King Faisal 206",505.24,"✅ OK","52612","52614"
"182_1",3,"King Faisal 206","Al Washm 401",515.96,"✅ OK","52614","64300"
"182_1",4,"Al Washm 401","King Fahd 112",735.07,"✅ OK","64300","62211"
"182_1",5,"King Fahd 112","King Fahd 212",832.39,"✅ OK","62211","62210"
"182_1",6,"King Fahd 212","An-Namuthajiyah 609",745.63,"✅ OK","62210","64302"
"182_1",7,"An-Namuthajiyah 609","An-Namuthajiyah 608",345.51,"✅ OK","64302","64304"
"182_1",8,"An-Namuthajiyah 608","An-Namuthajiyah 607",310.8,"✅ OK","64304","64306"
"182_1",9,"An-Namuthajiyah 607","An-Namuthajiyah 606",399.79,"✅ OK","64306","64308"
"182_1",10,"An-Namuthajiyah 606","An-Namuthajiyah 605",361.36,"✅ OK","64308","64310"
"182_1",11,"An-Namuthajiyah 605","An-Namuthajiyah 604",322.13,"✅ OK","64310","64312"
"182_1",12,"An-Namuthajiyah 604","An-Namuthajiyah 602",291.21,"✅ OK","64312","52154"
"182_1",13,"An-Namuthajiyah 602","King Saud 401",828.27,"✅ OK","52154","52823"
"182_1",14,"King Saud 401","King Khalid 207",647.21,"✅ OK","52823","51070"
"182_1",15,"King Khalid 207","Ash-Sharafiyah 501",421.51,"✅ OK","51070","64320"
"182_1",16,"Ash-Sharafiyah 501","Ash-Sharafiyah 502",260.73,"✅ OK","64320","64322"
"182_1",17,"Ash-Sharafiyah 502","Ash-Sharafiyah 503",420.1,"✅ OK","64322","64324"
"182_1",18,"Ash-Sharafiyah 503","Ash-Sharafiyah 504",325.44,"✅ OK","64324","64326"
"182_1",19,"Ash-Sharafiyah 504","Ar-Rafeah 601",372.64,"✅ OK","64326","64328"
"182_1",20,"Ar-Rafeah 601","Al-Hada 604",320.28,"✅ OK","64328","64330"
"182_1",21,"Al-Hada 604","Al-Hada 603",418.25,"✅ OK","64330","64332"
"182_1",22,"Al-Hada 603","Al-Hada 602",488.92,"✅ OK","64332","64334"
"182_1",23,"Al-Hada 602","Al-Hada 601",653.42,"✅ OK","64334","64338"
"182_1",24,"Al-Hada 601","Laban 604",4629.6,"✅ OK","64338","64190"
